scrape_date,scrape_timestamp,scrape_id,retailer,product_id,product_name,category,selling_price,reference_price,reference_label,promotion_name,page_url
12/03/2024,12/03/2024 14:26,SCR-E8531E399F87,Retailer-E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
13/03/2024,13/03/2024 20:08,SCR-65305B013275,retailer e,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
14/03/2024,14/03/2024 10:58,SCR-A17ACA326E6B,Ret. E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
15/03/2024,15/03/2024 10:44,SCR-F5DDA3ABAE72,Retailer E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
16/03/2024,16/03/2024 20:04,SCR-B4C033A1B57A,Retailer-E,RET-PROD-018,,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
17/03/2024,17/03/2024 07:41,SCR-30E11A03275A,Retailer E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
18/03/2024,18/03/2024 20:04,SCR-B33AA380ED5E,Ret. E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
19/03/2024,19/03/2024 13:31,SCR-E659F75BA11C,Retailer-E,RET-PROD-018,Ultra Dishwasher 807,Appliances,£190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
20/03/2024,20/03/2024 06:52,SCR-1F981DF1F96F,Retailer-E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
21/03/2024,21/03/2024 13:30,SCR-5996A3911F40,Retailer-E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,,,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
22/03/2024,22/03/2024 20:30,SCR-A59ACC0845F1,retailer e,RET-PROD-018,Ultra Dishwasher 807,WHITE GOODS,190.16,355.89,Previously,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
23/03/2024,23/03/2024 19:39,SCR-3A6755A9D299,Retailer E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
24/03/2024,24/03/2024 15:30,SCR-83AAF64B45EA,Retailer E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,,,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
25/03/2024,25/03/2024 14:17,SCR-6742F01D7968,Retailer E,RET-PROD-018,Ultra Dishwasher 807,Appliances,,355.89,Orig.,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
26/03/2024,26/03/2024 13:37,SCR-1B36F4218C36,retailer e,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,,,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
27/03/2024,27/03/2024 18:03,SCR-CCD9BD2E1298,Ret. E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
28/03/2024,28/03/2024 10:51,SCR-588EFF27DC6B,Retailer-E,RET-PROD-018,,Appliances,190.16,,,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
29/03/2024,29/03/2024 10:39,SCR-D2D3CCDB2561,retailer e,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
30/03/2024,30/03/2024 11:09,SCR-7785D6C929D6,RETAILER E,RET-PROD-018,Ultra Dishwasher 807,Appliances,190.16,355.89,Was,Flash Sale,https://www.retailere.co.uk/products/ultra-dishwasher-807
01/01/2024,01/01/2024 15:59,SCR-DE49007D5A39,Retailer C,RET-PROD-019,Compact Tablet 801,,£1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
02/01/2024,02/01/2024 11:26,SCR-6EA383981DCE,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
03/01/2024,,SCR-294E764681C6,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
04/01/2024,04/01/2024 09:02,SCR-5ACC1E125636,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
05/01/2024,05/01/2024 12:06,SCR-D1104C88B7FF,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
06/01/2024,06/01/2024 11:01,SCR-48EB636BB70E,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
07/01/2024,07/01/2024 18:15,SCR-4838A10CAAE8,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
08/01/2024,08/01/2024 19:02,SCR-58A09F8D280A,RETAILER C,,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
09/01/2024,09/01/2024 15:38,SCR-AF90A2AD0823,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
10/01/2024,10/01/2024 06:09,SCR-8E505170201A,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
11/01/2024,11/01/2024 19:17,SCR-07587F592B6D,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
12/01/2024,1705093261,SCR-464905A275BE,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
13/01/2024,13/01/2024 19:15,SCR-60CE751EC28A,Retailer C,RET-PROD-019,Compact Tablet 801,COMPUTING,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
14/01/2024,14/01/2024 19:20,SCR-584D8CEA05A8,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
15/01/2024,15/01/2024 10:43,SCR-18BA167D16CA,Retailer  C,RET-PROD-019,,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
16/01/2024,16/01/2024 19:04,SCR-A803671D038C,Retailer C,RET-PROD-019,Compact Tablet 801,COMPUTING,£1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
17/01/2024,17/01/2024 11:28,SCR-72E53957D3E4,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
18/01/2024,18/01/2024 22:48,SCR-896379219978,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
19/01/2024,19/01/2024 13:47,SCR-89CEFF60A73A,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
20/01/2024,20/01/2024 12:22,SCR-C0EF8444A530,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
21/01/2024,21/01/2024 13:48,SCR-50DAE8942AE6,Ret C,,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
22/01/2024,22/01/2024 21:10,SCR-B6E2AC377097,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
23/01/2024,23/01/2024 15:17,SCR-DDC2AA214228,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
24/01/2024,24/01/2024 17:04,SCR-22FBEFBCC628,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
25/01/2024,25/01/2024 15:32,SCR-84DB3B186D7E,RETAILER C,,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
26/01/2024,26/01/2024 18:13,SCR-A65CF40B4641,Retailer C,RET-PROD-019,,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
27/01/2024,27/01/2024 18:47,SCR-346727359B6D,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
28/01/2024,28/01/2024 14:17,SCR-FCC1C3DFBFB0,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
29/01/2024,29/01/2024 06:57,SCR-D6E84C11B6B9,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
30/01/2024,30/01/2024 16:22,SCR-7BF7B9C15358,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
31/01/2024,31/01/2024 19:13,SCR-2CED3612A9B6,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
01/02/2024,01/02/2024 18:20,SCR-64D0C0AD32AA,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
02/02/2024,02/02/2024 20:54,SCR-322552AB9186,retailer c,RET-PROD-019,Compact Tablet 801,computers,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
03/02/2024,03/02/2024 15:23,SCR-4554B0259D70,RETAILER C,RET-PROD-019,Compact Tablet 801,,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
04/02/2024,04/02/2024 16:58,SCR-F5455DC9CAF0,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
05/02/2024,05/02/2024 15:44,SCR-8660F42DE7EA,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
06/02/2024,06/02/2024 19:36,SCR-EBCC4C2A3317,retailer c,RET-PROD-019,Compact Tablet 801,Computing,,,,,https://www.retailerc.co.uk/products/compact-tablet-801
07/02/2024,07/02/2024 10:31,SCR-3B50EE1CE5AA,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
08/02/2024,1707415679,SCR-430ABF675F57,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
09/02/2024,09/02/2024 22:26,SCR-B44156B726FE,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
10/02/2024,10/02/2024 18:54,SCR-61F1FF128C73,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
11/02/2024,11/02/2024 08:04,SCR-136B493E2515,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
12/02/2024,12/02/2024 19:31,SCR-176DF74033BA,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,,,,,https://www.retailerc.co.uk/products/compact-tablet-801
13/02/2024,13/02/2024 20:50,SCR-1D67B8627086,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
14/02/2024,14/02/2024 12:47,SCR-9971BD0ACC1E,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
15/02/2024,15/02/2024 13:40,SCR-B0C5CFCA47AB,RETAILER C,RET-PROD-019,Compact Tablet 801,COMPUTING,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
16/02/2024,16/02/2024 08:22,SCR-51815440FF63,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
17/02/2024,17/02/2024 14:29,SCR-711389C167DB,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
18/02/2024,18/02/2024 06:01,SCR-257F98869E07,RETAILER C,,Compact Tablet 801,Computing,1028.51,,,,https://www.retailerc.co.uk/products/compact-tablet-801
19/02/2024,19/02/2024 08:37,SCR-AA7349A48928,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
20/02/2024,20/02/2024 19:36,SCR-604F8D804F8B,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
21/02/2024,21/02/2024 16:48,SCR-3A6E244C53CC,Ret C,RET-PROD-019,Compact Tablet 801,COMPUTERS,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
22/02/2024,22/02/2024 11:20,SCR-0302C6D09E50,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
23/02/2024,23/02/2024 15:32,SCR-3E37B4A28912,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
24/02/2024,24/02/2024 09:08,SCR-B071AE0AB2E3,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
25/02/2024,25/02/2024 14:25,SCR-6F6153CB9329,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
26/02/2024,26/02/2024 22:09,SCR-AD1F43B95A23,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
27/02/2024,27/02/2024 20:27,SCR-267488907DAE,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
28/02/2024,28/02/2024 15:16,SCR-4C76CCB3B73A,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
29/02/2024,29/02/2024 14:16,SCR-50B31FDDF266,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
01/03/2024,01/03/2024 19:56,SCR-5A7956072797,Retailer C,RET-PROD-019,,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
02/03/2024,02/03/2024 21:30,SCR-4D802B8DEE85,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
03/03/2024,03/03/2024 14:31,SCR-B72CF3DF12EF,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
04/03/2024,04/03/2024 14:04,SCR-62E685575E79,Ret C,,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
05/03/2024,05/03/2024 09:17,SCR-3378DFA5A583,RETAILER C,RET-PROD-019,,,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
06/03/2024,06/03/2024 19:47,SCR-3D205472DF9B,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
07/03/2024,07/03/2024 14:33,SCR-D817B4D3D6D6,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
08/03/2024,08/03/2024 11:10,SCR-7FF3E106978C,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
09/03/2024,09/03/2024 08:13,SCR-6FAFDDF2FBF5,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,,,,,https://www.retailerc.co.uk/products/compact-tablet-801
10/03/2024,10/03/2024 13:16,SCR-DFCB8C6162B1,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
11/03/2024,11/03/2024 12:08,SCR-3B0AF7F2958A,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
12/03/2024,12/03/2024 10:43,SCR-018A3057403B,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
13/03/2024,13/03/2024 07:02,SCR-1F8FC67810B4,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
14/03/2024,14/03/2024 19:37,SCR-A9E219F0BF10,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
15/03/2024,15/03/2024 18:23,SCR-CC80A86086B8,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
16/03/2024,16/03/2024 19:59,SCR-8A5A545D1570,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
17/03/2024,17/03/2024 14:44,SCR-817225B430B3,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
18/03/2024,18/03/2024 10:26,SCR-595005B6BA85,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
19/03/2024,19/03/2024 11:13,SCR-98D3C2AF2851,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
20/03/2024,20/03/2024 07:15,SCR-1C3AEABAC6C1,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
21/03/2024,21/03/2024 22:34,SCR-EB28509C6589,retailer c,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
22/03/2024,22/03/2024 21:18,SCR-A6C968A64C0D,Ret C,RET-PROD-019,Compact Tablet 801,computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
23/03/2024,23/03/2024 13:40,SCR-EEFC04ED33A3,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
24/03/2024,24/03/2024 08:00,SCR-B69B98B54B52,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
25/03/2024,25/03/2024 09:26,SCR-6154774C69A6,RETAILER C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
26/03/2024,26/03/2024 06:30,SCR-62A9793CB9DE,Ret C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
27/03/2024,27/03/2024 10:36,SCR-D37307167A0E,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
28/03/2024,28/03/2024 09:21,SCR-2AAF3588E8A6,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
29/03/2024,29/03/2024 11:31,SCR-EBCD41F7DE3D,Retailer  C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
30/03/2024,30/03/2024 21:54,SCR-EE3C15149536,Retailer C,RET-PROD-019,Compact Tablet 801,Computing,1041.21,,,,https://www.retailerc.co.uk/products/compact-tablet-801
01/01/2024,01/01/2024 22:30,SCR-B3FACE75D2C0,Retailer  C,RET-PROD-020,Classic TV 225,TV,£329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
02/01/2024,02/01/2024 10:43,SCR-2517C7DBCE28,Retailer  C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
03/01/2024,03/01/2024 20:24,SCR-5FFE513587D9,Retailer C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
04/01/2024,04/01/2024 15:46,SCR-8316E63B9929,Retailer  C,RET-PROD-020,Classic TV 225,TV,164.84,,,,https://www.retailerc.co.uk/products/classic-tv-225
05/01/2024,05/01/2024 17:54,SCR-D55E58D7291C,Retailer  C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
06/01/2024,06/01/2024 09:12,SCR-5EF3F26B642C,Retailer C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
07/01/2024,07/01/2024 22:31,SCR-2390CEDFB057,Ret C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
08/01/2024,08/01/2024 13:28,SCR-EF673B1DE01B,Ret C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
09/01/2024,09/01/2024 07:34,SCR-0141A4FC65D0,Retailer  C,RET-PROD-020,Classic TV 225,tv,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
10/01/2024,10/01/2024 09:15,SCR-DEC7986E5DC3,Retailer C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
11/01/2024,11/01/2024 15:38,SCR-266E5E724828,retailer c,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
12/01/2024,12/01/2024 06:06,SCR-4D39851843EA,Ret C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
13/01/2024,13/01/2024 08:26,SCR-A6A57A2862AC,Ret C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
14/01/2024,14/01/2024 18:16,SCR-3099BE521C27,Ret C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
15/01/2024,15/01/2024 12:16,SCR-89B091AA09CB,Retailer  C,RET-PROD-020,,tv,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
16/01/2024,16/01/2024 20:45,SCR-E14583A88835,retailer c,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
17/01/2024,17/01/2024 09:54,SCR-A34934CA57C7,RETAILER C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
18/01/2024,18/01/2024 09:45,SCR-9760184FFB1A,retailer c,RET-PROD-020,Classic TV 225,,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
19/01/2024,,SCR-8FA6850D5940,RETAILER C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
20/01/2024,20/01/2024 13:40,SCR-5F90D3771EAF,RETAILER C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
21/01/2024,21/01/2024 06:13,SCR-B7005672427E,retailer c,RET-PROD-020,Classic TV 225,tv,£329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
22/01/2024,22/01/2024 21:28,SCR-F3671F141E8F,RETAILER C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
23/01/2024,23/01/2024 17:23,SCR-A1EE28C344EA,Retailer  C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
24/01/2024,24/01/2024 13:20,SCR-326757E87880,Retailer  C,,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
25/01/2024,25/01/2024 08:58,SCR-8095DB395A2B,Retailer  C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
26/01/2024,26/01/2024 15:52,SCR-BE08A16A53BB,Retailer C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
27/01/2024,27/01/2024 16:44,SCR-A5BC2E534A9F,RETAILER C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
28/01/2024,28/01/2024 11:55,SCR-C2304299ACCB,Retailer C,RET-PROD-020,Classic TV 225,tv,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
29/01/2024,29/01/2024 20:22,SCR-037B9ACC157B,Ret C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
30/01/2024,30/01/2024 15:17,SCR-57908A15753A,RETAILER C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
31/01/2024,31/01/2024 06:03,SCR-74BF00FEF463,RETAILER C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
01/02/2024,01/02/2024 08:59,SCR-D6554417627F,Retailer C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
02/02/2024,02/02/2024 14:05,SCR-ACAEEF89B65F,Ret C,RET-PROD-020,Classic TV 225,TV,329.69,,,,https://www.retailerc.co.uk/products/classic-tv-225
03/02/2024,03/02/2024 07:35,SCR-A879CC6F0E47,Ret C,RET-PROD-020,Classic TV 225,TV,329.69,661.91,Was,Bank Holiday Sale,https://www.retailerc.co.uk/products/classic-tv-225
04/02/2024,04/02/2024 22:36,SCR-AF071EE28339,Retailer  C,RET-PROD-020,Classic TV 225,TV,329.69,661.91,Was:,Bank Holiday Sale,https://www.retailerc.co.uk/products/classic-tv-225
05/02/2024,05/02/2024 12:41,SCR-14A0B6E9A9DF,Retailer  C,RET-PROD-020,Classic TV 225,TV,329.69,,,Bank Holiday Sale,https://www.retailerc.co.uk/products/classic-tv-225
06/02/2024,06/02/2024 16:37,SCR-2397EB1B3C70,Retailer  C,RET-PROD-020,Classic TV 225,TV,329.69,661.91,Was,Bank Holiday Sale,https://www.retailerc.co.uk/products/classic-tv-225
07/02/2024,07/02/2024 15:14,SCR-ACCEEB787FCA,Ret C,RET-PROD-020,Classic TV 225,TV,329.69,,,Bank Holiday Sale,https://www.retailerc.co.uk/products/classic-tv-225
08/02/2024,08/02/2024 13:17,SCR-5FF7836DB3F4,RETAILER C,RET-PROD-020,Classic TV 225,TV,329.69,661.91,Was,Bank Holiday Sale,https://www.retailerc.co.uk/products/classic-tv-225
09/02/2024,09/02/2024 06:29,SCR-F2A5E8ED101C,retailer c,,Classic TV 225,TV,329.69,,,Bank Holiday Sale,https://www.retailerc.co.uk/products/classic-tv-225
